# Time[s],V[m/s],free_surface_elevation[m]
223.700,10.290,-1.198
223.800,10.287,-1.013
223.900,10.268,-0.805
224.000,10.236,-0.577
224.100,10.191,-0.331
224.200,10.138,-0.069
224.300,10.079,0.204
224.400,10.019,0.485
224.500,9.961,0.770
224.600,9.909,1.054
224.700,9.867,1.331
224.800,9.837,1.598
224.900,9.821,1.849
225.000,9.819,2.079
225.100,9.832,2.285
225.200,9.858,2.462
225.300,9.895,2.608
225.400,9.940,2.721
225.500,9.992,2.800
225.600,10.046,2.845
225.700,10.100,2.856
225.800,10.150,2.836
225.900,10.195,2.786
226.000,10.231,2.711
226.100,10.258,2.613
226.200,10.275,2.497
226.300,10.281,2.366
226.400,10.277,2.224
226.500,10.264,2.076
226.600,10.244,1.923
226.700,10.217,1.768
226.800,10.185,1.614
226.900,10.150,1.462
227.000,10.115,1.313
227.100,10.079,1.166
227.200,10.045,1.022
227.300,10.013,0.880
227.400,9.984,0.740
227.500,9.959,0.601
227.600,9.938,0.463
227.700,9.920,0.325
227.800,9.906,0.189
227.900,9.896,0.054
228.000,9.888,-0.078
228.100,9.883,-0.207
228.200,9.879,-0.329
228.300,9.876,-0.443
228.400,9.873,-0.548
228.500,9.870,-0.640
228.600,9.867,-0.717
228.700,9.861,-0.778
228.800,9.854,-0.822
228.900,9.845,-0.847
229.000,9.833,-0.854
229.100,9.819,-0.841
229.200,9.803,-0.811
229.300,9.786,-0.764
229.400,9.767,-0.702
229.500,9.749,-0.627
229.600,9.730,-0.542
229.700,9.714,-0.451
229.800,9.700,-0.354
229.900,9.688,-0.257
230.000,9.681,-0.160
230.100,9.677,-0.067
230.200,9.676,0.020
230.300,9.679,0.099
230.400,9.684,0.169
230.500,9.689,0.228
230.600,9.693,0.276
230.700,9.695,0.313
230.800,9.692,0.338
230.900,9.683,0.352
231.000,9.666,0.355
231.100,9.641,0.348
231.200,9.608,0.332
231.300,9.566,0.309
231.400,9.517,0.278
231.500,9.463,0.242
231.600,9.407,0.202
231.700,9.353,0.158
231.800,9.303,0.113
231.900,9.263,0.066
232.000,9.235,0.020
232.100,9.224,-0.025
232.200,9.233,-0.068
232.300,9.263,-0.110
232.400,9.316,-0.148
232.500,9.392,-0.185
232.600,9.489,-0.219
232.700,9.604,-0.250
232.800,9.733,-0.281
232.900,9.872,-0.310
233.000,10.015,-0.340
233.100,10.156,-0.369
233.200,10.289,-0.401
233.300,10.408,-0.434
233.400,10.509,-0.470
233.500,10.587,-0.509
233.600,10.639,-0.550
233.700,10.664,-0.595
233.800,10.662,-0.642
233.900,10.634,-0.690
234.000,10.583,-0.739
234.100,10.512,-0.787
234.200,10.426,-0.833
234.300,10.331,-0.875
234.400,10.232,-0.912
234.500,10.133,-0.942
234.600,10.040,-0.964
234.700,9.956,-0.977
234.800,9.886,-0.979
234.900,9.832,-0.971
235.000,9.794,-0.952
235.100,9.773,-0.922
235.200,9.768,-0.882
235.300,9.778,-0.832
235.400,9.801,-0.773
235.500,9.835,-0.706
235.600,9.877,-0.633
235.700,9.924,-0.554
235.800,9.974,-0.471
235.900,10.025,-0.385
236.000,10.075,-0.297
236.100,10.123,-0.208
236.200,10.167,-0.119
236.300,10.206,-0.032
236.400,10.240,0.054
236.500,10.269,0.138
236.600,10.291,0.218
236.700,10.306,0.293
236.800,10.314,0.363
236.900,10.314,0.427
237.000,10.305,0.484
237.100,10.286,0.531
237.200,10.258,0.569
237.300,10.220,0.596
237.400,10.171,0.610
237.500,10.114,0.612
237.600,10.049,0.600
237.700,9.978,0.574
237.800,9.902,0.535
237.900,9.825,0.484
238.000,9.750,0.420
238.100,9.679,0.346
238.200,9.616,0.265
238.300,9.563,0.177
238.400,9.524,0.087
238.500,9.499,-0.004
238.600,9.489,-0.093
238.700,9.495,-0.177
238.800,9.515,-0.253
238.900,9.548,-0.320
239.000,9.590,-0.377
239.100,9.639,-0.422
239.200,9.691,-0.455
239.300,9.741,-0.477
239.400,9.787,-0.487
239.500,9.824,-0.489
239.600,9.850,-0.483
239.700,9.864,-0.471
239.800,9.865,-0.456
239.900,9.852,-0.439
240.000,9.828,-0.421
240.100,9.794,-0.406
240.200,9.753,-0.392
240.300,9.708,-0.381
240.400,9.663,-0.372
240.500,9.620,-0.366
240.600,9.584,-0.360
240.700,9.556,-0.354
240.800,9.537,-0.345
240.900,9.527,-0.332
241.000,9.527,-0.314
241.100,9.533,-0.288
241.200,9.544,-0.255
241.300,9.556,-0.212
241.400,9.565,-0.161
241.500,9.567,-0.102
241.600,9.559,-0.036
241.700,9.538,0.035
241.800,9.501,0.108
241.900,9.447,0.182
242.000,9.376,0.252
242.100,9.289,0.318
242.200,9.188,0.375
242.300,9.077,0.421
242.400,8.961,0.455
242.500,8.844,0.476
242.600,8.733,0.482
242.700,8.632,0.475
242.800,8.546,0.456
242.900,8.481,0.426
243.000,8.439,0.387
243.100,8.424,0.343
243.200,8.437,0.298
243.300,8.476,0.253
243.400,8.541,0.214
243.500,8.630,0.182
243.600,8.737,0.162
243.700,8.860,0.154
243.800,8.991,0.162
243.900,9.126,0.187
244.000,9.259,0.228
244.100,9.385,0.285
244.200,9.499,0.359
244.300,9.597,0.446
244.400,9.676,0.547
244.500,9.733,0.657
244.600,9.768,0.776
244.700,9.779,0.900
244.800,9.769,1.026
244.900,9.739,1.153
245.000,9.690,1.278
245.100,9.627,1.397
245.200,9.552,1.510
245.300,9.469,1.614
245.400,9.381,1.707
245.500,9.293,1.787
245.600,9.206,1.854
245.700,9.124,1.905
245.800,9.048,1.939
245.900,8.980,1.956
246.000,8.921,1.953
246.100,8.871,1.930
246.200,8.829,1.888
246.300,8.796,1.824
246.400,8.768,1.740
246.500,8.745,1.636
246.600,8.724,1.512
246.700,8.705,1.371
246.800,8.684,1.214
246.900,8.660,1.043
247.000,8.632,0.861
247.100,8.600,0.672
247.200,8.562,0.477
247.300,8.520,0.282
247.400,8.473,0.089
247.500,8.424,-0.098
247.600,8.374,-0.276
247.700,8.324,-0.444
247.800,8.277,-0.597
247.900,8.234,-0.735
248.000,8.198,-0.858
248.100,8.169,-0.964
248.200,8.149,-1.053
248.300,8.138,-1.128
248.400,8.135,-1.188
248.500,8.140,-1.236
248.600,8.150,-1.272
248.700,8.164,-1.300
248.800,8.180,-1.321
248.900,8.194,-1.336
249.000,8.204,-1.346
249.100,8.209,-1.353
249.200,8.206,-1.357
249.300,8.195,-1.358
249.400,8.176,-1.356
249.500,8.148,-1.350
249.600,8.114,-1.340
249.700,8.076,-1.325
249.800,8.038,-1.304
249.900,8.001,-1.277
250.000,7.970,-1.243
250.100,7.949,-1.203
250.200,7.940,-1.157
250.300,7.945,-1.106
250.400,7.966,-1.051
250.500,8.004,-0.994
250.600,8.057,-0.936
250.700,8.125,-0.880
250.800,8.203,-0.828
250.900,8.289,-0.781
251.000,8.379,-0.742
251.100,8.467,-0.712
251.200,8.550,-0.691
251.300,8.623,-0.681
251.400,8.684,-0.680
251.500,8.730,-0.688
251.600,8.760,-0.705
251.700,8.774,-0.727
251.800,8.774,-0.754
251.900,8.762,-0.782
252.000,8.742,-0.810
252.100,8.718,-0.837
252.200,8.695,-0.859
252.300,8.676,-0.876
252.400,8.667,-0.887
252.500,8.670,-0.891
252.600,8.687,-0.890
252.700,8.721,-0.885
252.800,8.770,-0.876
252.900,8.833,-0.867
253.000,8.908,-0.858
253.100,8.992,-0.853
253.200,9.080,-0.854
253.300,9.168,-0.863
253.400,9.253,-0.881
253.500,9.331,-0.910
253.600,9.399,-0.949
253.700,9.455,-0.998
253.800,9.499,-1.056
253.900,9.531,-1.120
254.000,9.554,-1.188
254.100,9.570,-1.255
254.200,9.582,-1.318
254.300,9.595,-1.372
254.400,9.611,-1.414
254.500,9.634,-1.438
254.600,9.665,-1.443
254.700,9.708,-1.423
254.800,9.761,-1.378
254.900,9.823,-1.305
255.000,9.891,-1.205
255.100,9.963,-1.078
255.200,10.033,-0.925
255.300,10.096,-0.750
255.400,10.147,-0.556
255.500,10.182,-0.346
255.600,10.197,-0.125
255.700,10.190,0.102
255.800,10.158,0.331
255.900,10.102,0.558
256.000,10.024,0.779
256.100,9.929,0.990
256.200,9.820,1.190
256.300,9.704,1.376
256.400,9.587,1.549
256.500,9.476,1.707
256.600,9.377,1.852
256.700,9.296,1.986
256.800,9.235,2.108
256.900,9.198,2.223
257.000,9.186,2.331
257.100,9.197,2.435
257.200,9.229,2.536
257.300,9.276,2.636
257.400,9.335,2.735
257.500,9.398,2.833
257.600,9.460,2.929
257.700,9.514,3.023
257.800,9.556,3.112
257.900,9.580,3.194
258.000,9.586,3.267
258.100,9.571,3.329
258.200,9.536,3.375
258.300,9.485,3.406
258.400,9.420,3.417
258.500,9.346,3.407
258.600,9.269,3.376
258.700,9.195,3.323
258.800,9.128,3.249
258.900,9.074,3.153
259.000,9.035,3.037
259.100,9.015,2.902
259.200,9.013,2.751
259.300,9.028,2.586
259.400,9.058,2.409
259.500,9.100,2.221
259.600,9.148,2.026
259.700,9.198,1.824
259.800,9.244,1.617
259.900,9.281,1.406
260.000,9.304,1.193
260.100,9.310,0.977
260.200,9.295,0.761
260.300,9.260,0.544
260.400,9.204,0.326
260.500,9.128,0.110
260.600,9.035,-0.104
260.700,8.929,-0.315
260.800,8.814,-0.520
260.900,8.694,-0.719
261.000,8.573,-0.909
261.100,8.456,-1.087
261.200,8.345,-1.253
261.300,8.245,-1.403
261.400,8.156,-1.536
261.500,8.081,-1.650
261.600,8.019,-1.746
261.700,7.970,-1.822
261.800,7.933,-1.879
261.900,7.907,-1.919
262.000,7.890,-1.942
262.100,7.880,-1.952
262.200,7.877,-1.951
262.300,7.879,-1.942
262.400,7.885,-1.929
262.500,7.894,-1.914
262.600,7.906,-1.900
262.700,7.920,-1.889
262.800,7.936,-1.884
262.900,7.954,-1.886
263.000,7.974,-1.894
263.100,7.995,-1.910
263.200,8.017,-1.932
263.300,8.039,-1.959
263.400,8.060,-1.989
263.500,8.080,-2.022
263.600,8.097,-2.054
263.700,8.112,-2.084
263.800,8.125,-2.112
263.900,8.135,-2.136
264.000,8.142,-2.156
264.100,8.149,-2.173
264.200,8.157,-2.186
264.300,8.167,-2.198
264.400,8.182,-2.210
264.500,8.203,-2.224
264.600,8.233,-2.242
264.700,8.273,-2.264
264.800,8.324,-2.293
264.900,8.385,-2.327
265.000,8.457,-2.368
265.100,8.537,-2.413
265.200,8.622,-2.461
265.300,8.709,-2.509
265.400,8.793,-2.553
265.500,8.871,-2.589
265.600,8.936,-2.612
265.700,8.984,-2.618
265.800,9.012,-2.602
265.900,9.016,-2.560
266.000,8.994,-2.489
266.100,8.945,-2.386
266.200,8.871,-2.250
266.300,8.773,-2.079
266.400,8.656,-1.876
266.500,8.525,-1.643
266.600,8.385,-1.381
266.700,8.244,-1.096
266.800,8.107,-0.791
266.900,7.983,-0.473
267.000,7.875,-0.147
267.100,7.790,0.182
267.200,7.731,0.509
267.300,7.699,0.828
267.400,7.696,1.135
267.500,7.720,1.427
267.600,7.767,1.700
267.700,7.834,1.952
267.800,7.915,2.182
267.900,8.005,2.389
268.000,8.098,2.571
268.100,8.187,2.730
268.200,8.268,2.865
268.300,8.336,2.976
268.400,8.388,3.064
268.500,8.422,3.130
268.600,8.438,3.173
268.700,8.437,3.196
268.800,8.422,3.197
268.900,8.395,3.178
269.000,8.362,3.140
269.100,8.328,3.083
269.200,8.296,3.009
269.300,8.273,2.920
269.400,8.262,2.818
269.500,8.266,2.704
269.600,8.289,2.582
269.700,8.330,2.454
269.800,8.391,2.322
269.900,8.469,2.191
270.000,8.563,2.062
270.100,8.669,1.939
270.200,8.784,1.822
270.300,8.902,1.715
270.400,9.020,1.617
270.500,9.132,1.529
270.600,9.235,1.451
270.700,9.324,1.383
270.800,9.398,1.323
270.900,9.453,1.269
271.000,9.488,1.219
271.100,9.503,1.172
271.200,9.498,1.126
271.300,9.476,1.078
271.400,9.436,1.027
271.500,9.384,0.972
271.600,9.321,0.912
271.700,9.250,0.846
271.800,9.177,0.775
271.900,9.103,0.698
272.000,9.033,0.618
272.100,8.969,0.534
272.200,8.914,0.448
272.300,8.870,0.361
272.400,8.840,0.274
272.500,8.823,0.188
272.600,8.819,0.103
272.700,8.829,0.020
272.800,8.851,-0.062
272.900,8.883,-0.142
273.000,8.923,-0.222
273.100,8.968,-0.301
273.200,9.015,-0.381
273.300,9.060,-0.462
273.400,9.101,-0.545
273.500,9.135,-0.631
273.600,9.158,-0.719
273.700,9.168,-0.809
273.800,9.164,-0.902
273.900,9.144,-0.997
274.000,9.110,-1.092
274.100,9.060,-1.187
274.200,8.997,-1.280
274.300,8.924,-1.371
274.400,8.842,-1.458
274.500,8.755,-1.539
274.600,8.667,-1.615
274.700,8.582,-1.683
274.800,8.503,-1.744
274.900,8.433,-1.797
275.000,8.376,-1.842
275.100,8.333,-1.878
275.200,8.306,-1.906
275.300,8.295,-1.926
275.400,8.300,-1.939
275.500,8.321,-1.943
275.600,8.354,-1.941
275.700,8.399,-1.930
275.800,8.452,-1.912
275.900,8.511,-1.886
276.000,8.573,-1.852
276.100,8.636,-1.809
276.200,8.698,-1.756
276.300,8.757,-1.694
276.400,8.813,-1.621
276.500,8.864,-1.538
276.600,8.912,-1.445
276.700,8.958,-1.342
276.800,9.002,-1.229
276.900,9.046,-1.107
277.000,9.093,-0.978
277.100,9.143,-0.842
277.200,9.197,-0.703
277.300,9.257,-0.562
277.400,9.322,-0.421
277.500,9.393,-0.283
277.600,9.467,-0.150
277.700,9.544,-0.024
277.800,9.621,0.092
277.900,9.696,0.197
278.000,9.767,0.288
278.100,9.829,0.365
278.200,9.883,0.427
278.300,9.924,0.473
278.400,9.953,0.504
278.500,9.969,0.520
278.600,9.973,0.522
278.700,9.965,0.512
278.800,9.948,0.492
278.900,9.925,0.464
279.000,9.901,0.431
279.100,9.878,0.394
279.200,9.861,0.357
279.300,9.854,0.322
279.400,9.860,0.292
279.500,9.884,0.267
279.600,9.926,0.251
279.700,9.989,0.242
279.800,10.072,0.242
279.900,10.173,0.251
280.000,10.292,0.268
280.100,10.424,0.292
280.200,10.565,0.321
280.300,10.711,0.352
280.400,10.856,0.385
280.500,10.995,0.417
280.600,11.124,0.447
280.700,11.237,0.472
280.800,11.331,0.491
280.900,11.403,0.505
281.000,11.451,0.513
281.100,11.475,0.516
281.200,11.475,0.516
281.300,11.453,0.514
281.400,11.412,0.514
281.500,11.354,0.518
281.600,11.284,0.529
281.700,11.206,0.550
281.800,11.124,0.584
281.900,11.042,0.632
282.000,10.963,0.697
282.100,10.890,0.778
282.200,10.825,0.875
282.300,10.769,0.986
282.400,10.724,1.109
282.500,10.687,1.239
282.600,10.659,1.373
282.700,10.638,1.505
282.800,10.621,1.629
282.900,10.608,1.742
283.000,10.595,1.836
283.100,10.582,1.908
283.200,10.568,1.954
283.300,10.551,1.970
283.400,10.532,1.956
283.500,10.511,1.910
283.600,10.490,1.833
283.700,10.470,1.726
283.800,10.453,1.594
283.900,10.440,1.439
284.000,10.433,1.267
284.100,10.434,1.081
284.200,10.443,0.887
284.300,10.460,0.689
284.400,10.485,0.492
284.500,10.517,0.299
284.600,10.553,0.114
284.700,10.590,-0.061
284.800,10.624,-0.225
284.900,10.653,-0.377
285.000,10.672,-0.518
285.100,10.677,-0.647
285.200,10.665,-0.765
285.300,10.633,-0.875
285.400,10.580,-0.976
285.500,10.505,-1.070
285.600,10.407,-1.158
285.700,10.290,-1.239
285.800,10.155,-1.315
285.900,10.006,-1.384
286.000,9.847,-1.447
286.100,9.684,-1.502
286.200,9.523,-1.548
286.300,9.368,-1.585
286.400,9.225,-1.611
286.500,9.099,-1.627
286.600,8.994,-1.632
286.700,8.912,-1.627
286.800,8.857,-1.613
286.900,8.829,-1.590
287.000,8.827,-1.562
287.100,8.851,-1.529
287.200,8.898,-1.494
287.300,8.964,-1.460
287.400,9.047,-1.427
287.500,9.141,-1.398
287.600,9.243,-1.374
287.700,9.347,-1.357
287.800,9.451,-1.345
287.900,9.549,-1.339
288.000,9.639,-1.338
288.100,9.717,-1.341
288.200,9.783,-1.345
288.300,9.834,-1.348
288.400,9.870,-1.349
288.500,9.890,-1.344
288.600,9.895,-1.331
288.700,9.885,-1.309
288.800,9.863,-1.276
288.900,9.830,-1.231
289.000,9.787,-1.173
289.100,9.737,-1.101
289.200,9.681,-1.016
289.300,9.623,-0.919
289.400,9.564,-0.810
289.500,9.506,-0.690
289.600,9.452,-0.560
289.700,9.404,-0.422
289.800,9.363,-0.276
289.900,9.331,-0.125
290.000,9.309,0.032
290.100,9.298,0.193
290.200,9.299,0.356
290.300,9.312,0.522
290.400,9.336,0.689
290.500,9.371,0.857
290.600,9.417,1.023
290.700,9.470,1.187
290.800,9.531,1.348
290.900,9.598,1.503
291.000,9.668,1.652
291.100,9.740,1.792
291.200,9.812,1.922
291.300,9.883,2.039
291.400,9.951,2.143
291.500,10.016,2.231
291.600,10.077,2.303
291.700,10.133,2.357
291.800,10.185,2.392
291.900,10.232,2.409
292.000,10.275,2.407
292.100,10.313,2.386
292.200,10.348,2.347
292.300,10.378,2.291
292.400,10.405,2.218
292.500,10.427,2.130
292.600,10.446,2.028
292.700,10.460,1.912
292.800,10.469,1.785
292.900,10.473,1.646
293.000,10.473,1.499
293.100,10.468,1.343
293.200,10.460,1.180
293.300,10.449,1.012
293.400,10.437,0.840
293.500,10.426,0.667
293.600,10.417,0.495
293.700,10.414,0.325
293.800,10.419,0.161
293.900,10.434,0.005
294.000,10.460,-0.140
294.100,10.499,-0.272
294.200,10.551,-0.387
294.300,10.616,-0.485
294.400,10.693,-0.564
294.500,10.779,-0.622
294.600,10.871,-0.659
294.700,10.966,-0.676
294.800,11.060,-0.674
294.900,11.147,-0.654
295.000,11.223,-0.619
295.100,11.285,-0.572
295.200,11.328,-0.517
295.300,11.351,-0.457
295.400,11.351,-0.396
295.500,11.329,-0.338
295.600,11.286,-0.286
295.700,11.224,-0.242
295.800,11.147,-0.210
295.900,11.058,-0.190
296.000,10.962,-0.184
296.100,10.864,-0.192
296.200,10.768,-0.213
296.300,10.677,-0.247
296.400,10.595,-0.292
296.500,10.524,-0.346
296.600,10.463,-0.408
296.700,10.411,-0.475
296.800,10.368,-0.545
296.900,10.329,-0.617
297.000,10.291,-0.690
297.100,10.250,-0.762
297.200,10.202,-0.832
297.300,10.145,-0.901
297.400,10.077,-0.966
297.500,9.995,-1.030
297.600,9.902,-1.091
297.700,9.800,-1.149
297.800,9.691,-1.205
297.900,9.582,-1.258
298.000,9.478,-1.307
298.100,9.385,-1.353
298.200,9.310,-1.393
298.300,9.259,-1.428
298.400,9.237,-1.455
298.500,9.246,-1.474
298.600,9.288,-1.483
298.700,9.362,-1.482
298.800,9.465,-1.469
298.900,9.591,-1.446
299.000,9.734,-1.410
299.100,9.884,-1.364
299.200,10.034,-1.307
299.300,10.174,-1.241
299.400,10.294,-1.167
299.500,10.387,-1.088
299.600,10.447,-1.005
299.700,10.471,-0.919
299.800,10.457,-0.833
299.900,10.407,-0.748
300.000,10.324,-0.665
300.100,10.216,-0.585
300.200,10.089,-0.509
300.300,9.953,-0.437
300.400,9.818,-0.368
300.500,9.693,-0.302
300.600,9.586,-0.239
300.700,9.503,-0.176
300.800,9.450,-0.114
300.900,9.428,-0.051
301.000,9.437,0.013
301.100,9.473,0.079
301.200,9.532,0.148
301.300,9.605,0.220
301.400,9.683,0.293
301.500,9.759,0.368
301.600,9.822,0.445
301.700,9.865,0.521
301.800,9.880,0.596
301.900,9.865,0.670
302.000,9.815,0.741
302.100,9.733,0.808
302.200,9.621,0.871
302.300,9.483,0.930
302.400,9.329,0.984
302.500,9.165,1.034
302.600,9.002,1.081
302.700,8.849,1.123
302.800,8.713,1.163
302.900,8.602,1.201
303.000,8.521,1.237
303.100,8.474,1.272
303.200,8.460,1.306
303.300,8.478,1.339
303.400,8.525,1.372
303.500,8.595,1.403
303.600,8.680,1.431
303.700,8.773,1.457
303.800,8.867,1.478
303.900,8.953,1.494
304.000,9.025,1.502
304.100,9.078,1.502
304.200,9.108,1.492
304.300,9.114,1.472
304.400,9.096,1.440
304.500,9.055,1.397
304.600,8.994,1.341
304.700,8.918,1.274
304.800,8.831,1.196
304.900,8.739,1.107
305.000,8.645,1.010
305.100,8.553,0.906
305.200,8.468,0.796
305.300,8.391,0.683
305.400,8.323,0.569
305.500,8.265,0.455
305.600,8.215,0.344
305.700,8.174,0.238
305.800,8.139,0.137
305.900,8.110,0.044
306.000,8.084,-0.041
306.100,8.061,-0.117
306.200,8.041,-0.184
306.300,8.024,-0.241
306.400,8.011,-0.289
306.500,8.004,-0.329
306.600,8.005,-0.360
306.700,8.015,-0.384
306.800,8.036,-0.401
306.900,8.068,-0.413
307.000,8.114,-0.421
307.100,8.171,-0.426
307.200,8.239,-0.428
307.300,8.317,-0.428
307.400,8.400,-0.428
307.500,8.485,-0.428
307.600,8.570,-0.428
307.700,8.649,-0.429
307.800,8.719,-0.431
307.900,8.778,-0.435
308.000,8.823,-0.441
308.100,8.852,-0.448
308.200,8.867,-0.458
308.300,8.868,-0.471
308.400,8.856,-0.486
308.500,8.836,-0.505
308.600,8.810,-0.527
308.700,8.781,-0.552
308.800,8.754,-0.580
308.900,8.730,-0.612
309.000,8.713,-0.647
309.100,8.703,-0.685
309.200,8.700,-0.725
309.300,8.704,-0.766
309.400,8.713,-0.808
309.500,8.723,-0.849
309.600,8.732,-0.889
309.700,8.735,-0.925
309.800,8.730,-0.958
309.900,8.712,-0.985
310.000,8.682,-1.006
310.100,8.636,-1.019
310.200,8.575,-1.025
310.300,8.501,-1.023
310.400,8.416,-1.012
310.500,8.323,-0.995
310.600,8.228,-0.970
310.700,8.133,-0.940
310.800,8.045,-0.905
310.900,7.968,-0.867
311.000,7.904,-0.827
311.100,7.857,-0.787
311.200,7.828,-0.747
311.300,7.818,-0.708
311.400,7.824,-0.672
311.500,7.845,-0.637
311.600,7.878,-0.604
311.700,7.919,-0.573
311.800,7.963,-0.542
311.900,8.008,-0.510
312.000,8.050,-0.475
312.100,8.087,-0.437
312.200,8.117,-0.393
312.300,8.140,-0.342
312.400,8.158,-0.284
312.500,8.173,-0.216
312.600,8.186,-0.140
312.700,8.203,-0.054
312.800,8.226,0.040
312.900,8.259,0.142
313.000,8.304,0.250
313.100,8.363,0.362
313.200,8.436,0.476
313.300,8.521,0.591
313.400,8.617,0.703
313.500,8.719,0.810
313.600,8.822,0.910
313.700,8.920,1.002
313.800,9.008,1.084
313.900,9.078,1.154
314.000,9.127,1.212
314.100,9.149,1.258
314.200,9.143,1.290
314.300,9.107,1.310
314.400,9.042,1.317
314.500,8.950,1.312
314.600,8.837,1.296
314.700,8.708,1.268
314.800,8.571,1.230
