# Time[s],V[m/s],free_surface_elevation[m]
0.100,8.370,-1.317
0.200,8.409,-1.267
0.300,8.453,-1.214
0.400,8.495,-1.154
0.500,8.530,-1.087
0.600,8.554,-1.012
0.700,8.564,-0.925
0.800,8.557,-0.825
0.900,8.532,-0.712
1.000,8.491,-0.584
1.100,8.436,-0.441
1.200,8.371,-0.284
1.300,8.301,-0.114
1.400,8.232,0.069
1.500,8.169,0.262
1.600,8.119,0.463
1.700,8.087,0.671
1.800,8.078,0.881
1.900,8.092,1.093
2.000,8.133,1.303
2.100,8.199,1.509
2.200,8.287,1.708
2.300,8.393,1.898
2.400,8.512,2.077
2.500,8.638,2.243
2.600,8.762,2.394
2.700,8.879,2.527
2.800,8.981,2.643
2.900,9.063,2.738
3.000,9.121,2.812
3.100,9.153,2.863
3.200,9.158,2.891
3.300,9.138,2.895
3.400,9.094,2.874
3.500,9.033,2.829
3.600,8.959,2.759
3.700,8.879,2.667
3.800,8.800,2.552
3.900,8.728,2.418
4.000,8.669,2.265
4.100,8.627,2.097
4.200,8.607,1.916
4.300,8.608,1.724
4.400,8.633,1.525
4.500,8.678,1.319
4.600,8.742,1.111
4.700,8.821,0.901
4.800,8.909,0.690
4.900,9.003,0.481
5.000,9.098,0.274
5.100,9.188,0.068
5.200,9.272,-0.136
5.300,9.347,-0.337
5.400,9.412,-0.536
5.500,9.467,-0.733
5.600,9.513,-0.928
5.700,9.552,-1.120
5.800,9.588,-1.307
5.900,9.624,-1.489
6.000,9.662,-1.664
6.100,9.707,-1.829
6.200,9.759,-1.982
6.300,9.821,-2.121
6.400,9.893,-2.242
6.500,9.973,-2.345
6.600,10.061,-2.426
6.700,10.152,-2.485
6.800,10.244,-2.521
6.900,10.333,-2.534
7.000,10.414,-2.526
7.100,10.484,-2.496
7.200,10.539,-2.449
7.300,10.577,-2.387
7.400,10.597,-2.313
7.500,10.598,-2.230
7.600,10.582,-2.143
7.700,10.550,-2.054
7.800,10.506,-1.965
7.900,10.453,-1.881
8.000,10.396,-1.801
8.100,10.340,-1.726
8.200,10.287,-1.656
8.300,10.243,-1.591
8.400,10.209,-1.529
8.500,10.187,-1.467
8.600,10.177,-1.403
8.700,10.180,-1.336
8.800,10.192,-1.262
8.900,10.212,-1.179
9.000,10.236,-1.088
9.100,10.261,-0.986
9.200,10.282,-0.873
9.300,10.296,-0.751
9.400,10.300,-0.621
9.500,10.292,-0.486
9.600,10.271,-0.347
9.700,10.237,-0.208
9.800,10.190,-0.072
9.900,10.132,0.059
10.000,10.067,0.182
10.100,9.998,0.294
10.200,9.928,0.395
10.300,9.862,0.483
10.400,9.803,0.560
10.500,9.754,0.625
10.600,9.718,0.681
10.700,9.695,0.729
10.800,9.686,0.772
10.900,9.690,0.813
11.000,9.704,0.853
11.100,9.727,0.896
11.200,9.754,0.942
11.300,9.782,0.994
11.400,9.807,1.052
11.500,9.825,1.115
11.600,9.832,1.184
11.700,9.828,1.256
11.800,9.809,1.330
11.900,9.776,1.403
12.000,9.730,1.472
12.100,9.673,1.536
12.200,9.607,1.590
12.300,9.537,1.633
12.400,9.467,1.662
12.500,9.401,1.677
12.600,9.343,1.675
12.700,9.299,1.658
12.800,9.272,1.626
12.900,9.264,1.578
13.000,9.276,1.517
13.100,9.310,1.445
13.200,9.364,1.362
13.300,9.436,1.273
13.400,9.524,1.178
13.500,9.622,1.080
13.600,9.726,0.981
13.700,9.832,0.883
13.800,9.933,0.787
13.900,10.024,0.695
14.000,10.101,0.608
14.100,10.160,0.525
14.200,10.198,0.449
14.300,10.212,0.379
14.400,10.202,0.315
14.500,10.168,0.258
14.600,10.112,0.207
14.700,10.035,0.163
14.800,9.942,0.126
14.900,9.836,0.096
15.000,9.722,0.072
15.100,9.604,0.055
15.200,9.488,0.045
15.300,9.376,0.041
15.400,9.275,0.044
15.500,9.186,0.052
15.600,9.113,0.065
15.700,9.058,0.084
15.800,9.021,0.106
15.900,9.004,0.132
16.000,9.004,0.161
16.100,9.022,0.191
16.200,9.055,0.223
16.300,9.100,0.255
16.400,9.155,0.286
16.500,9.217,0.316
16.600,9.282,0.343
16.700,9.347,0.367
16.800,9.408,0.387
16.900,9.464,0.403
17.000,9.510,0.412
17.100,9.544,0.415
17.200,9.565,0.410
17.300,9.571,0.397
17.400,9.561,0.373
17.500,9.534,0.339
17.600,9.491,0.294
17.700,9.432,0.237
17.800,9.359,0.167
17.900,9.273,0.084
18.000,9.176,-0.011
18.100,9.070,-0.118
18.200,8.959,-0.235
18.300,8.845,-0.362
18.400,8.731,-0.497
18.500,8.621,-0.637
18.600,8.518,-0.779
18.700,8.423,-0.922
18.800,8.340,-1.062
18.900,8.270,-1.197
19.000,8.216,-1.323
19.100,8.176,-1.438
19.200,8.153,-1.540
19.300,8.145,-1.628
19.400,8.150,-1.699
19.500,8.169,-1.754
19.600,8.198,-1.791
19.700,8.235,-1.811
19.800,8.277,-1.814
19.900,8.322,-1.801
20.000,8.367,-1.774
20.100,8.410,-1.734
20.200,8.449,-1.682
20.300,8.482,-1.620
20.400,8.509,-1.549
20.500,8.530,-1.469
20.600,8.543,-1.383
20.700,8.552,-1.290
20.800,8.556,-1.192
20.900,8.558,-1.088
21.000,8.559,-0.979
21.100,8.561,-0.867
21.200,8.566,-0.750
21.300,8.576,-0.630
21.400,8.591,-0.507
21.500,8.613,-0.383
21.600,8.642,-0.259
21.700,8.677,-0.136
21.800,8.716,-0.017
21.900,8.760,0.097
22.000,8.806,0.203
22.100,8.852,0.301
22.200,8.895,0.387
22.300,8.935,0.460
22.400,8.969,0.519
22.500,8.995,0.564
22.600,9.014,0.593
22.700,9.024,0.606
22.800,9.026,0.606
22.900,9.020,0.592
23.000,9.009,0.566
23.100,8.993,0.530
23.200,8.975,0.486
23.300,8.957,0.436
23.400,8.942,0.382
23.500,8.931,0.326
23.600,8.925,0.271
23.700,8.927,0.216
23.800,8.937,0.164
23.900,8.955,0.114
24.000,8.981,0.067
24.100,9.013,0.024
24.200,9.051,-0.017
24.300,9.092,-0.056
24.400,9.136,-0.093
24.500,9.179,-0.128
24.600,9.221,-0.162
24.700,9.260,-0.195
24.800,9.294,-0.226
24.900,9.324,-0.254
25.000,9.349,-0.280
25.100,9.371,-0.300
25.200,9.389,-0.314
25.300,9.405,-0.321
25.400,9.421,-0.317
25.500,9.439,-0.303
25.600,9.461,-0.276
25.700,9.487,-0.236
25.800,9.519,-0.182
25.900,9.558,-0.114
26.000,9.604,-0.034
26.100,9.656,0.059
26.200,9.715,0.161
26.300,9.777,0.271
26.400,9.841,0.386
26.500,9.905,0.503
26.600,9.967,0.619
26.700,10.023,0.732
26.800,10.071,0.840
26.900,10.110,0.938
27.000,10.137,1.027
27.100,10.152,1.105
27.200,10.154,1.171
27.300,10.143,1.225
27.400,10.119,1.269
27.500,10.085,1.302
27.600,10.042,1.328
27.700,9.993,1.347
27.800,9.939,1.361
27.900,9.884,1.374
28.000,9.829,1.386
28.100,9.778,1.398
28.200,9.732,1.413
28.300,9.692,1.431
28.400,9.659,1.452
28.500,9.634,1.475
28.600,9.616,1.500
28.700,9.605,1.526
28.800,9.600,1.551
28.900,9.599,1.573
29.000,9.601,1.591
29.100,9.603,1.601
29.200,9.605,1.603
29.300,9.605,1.595
29.400,9.601,1.576
29.500,9.593,1.544
29.600,9.581,1.499
29.700,9.563,1.441
29.800,9.541,1.371
29.900,9.515,1.287
30.000,9.487,1.192
30.100,9.458,1.086
30.200,9.429,0.970
30.300,9.403,0.845
30.400,9.381,0.711
30.500,9.364,0.570
30.600,9.355,0.422
30.700,9.355,0.267
30.800,9.363,0.106
30.900,9.381,-0.061
31.000,9.408,-0.235
31.100,9.445,-0.414
31.200,9.489,-0.600
31.300,9.539,-0.790
31.400,9.595,-0.986
31.500,9.653,-1.185
31.600,9.711,-1.385
31.700,9.767,-1.586
31.800,9.819,-1.784
31.900,9.865,-1.977
32.000,9.901,-2.162
32.100,9.928,-2.335
32.200,9.942,-2.493
32.300,9.945,-2.633
32.400,9.935,-2.752
32.500,9.913,-2.846
32.600,9.880,-2.914
32.700,9.837,-2.954
32.800,9.788,-2.965
32.900,9.734,-2.947
33.000,9.678,-2.901
33.100,9.624,-2.829
33.200,9.574,-2.732
33.300,9.533,-2.614
33.400,9.502,-2.478
33.500,9.484,-2.328
33.600,9.482,-2.169
33.700,9.495,-2.004
33.800,9.525,-1.837
33.900,9.571,-1.671
34.000,9.632,-1.510
34.100,9.704,-1.355
34.200,9.785,-1.208
34.300,9.872,-1.070
34.400,9.959,-0.939
34.500,10.043,-0.816
34.600,10.118,-0.698
34.700,10.180,-0.583
34.800,10.224,-0.470
34.900,10.248,-0.356
35.000,10.248,-0.238
35.100,10.223,-0.115
35.200,10.172,0.015
35.300,10.095,0.153
35.400,9.995,0.299
35.500,9.876,0.452
35.600,9.740,0.610
35.700,9.593,0.772
35.800,9.441,0.934
35.900,9.290,1.094
36.000,9.147,1.246
36.100,9.016,1.388
36.200,8.905,1.515
36.300,8.816,1.623
36.400,8.755,1.711
36.500,8.724,1.775
36.600,8.723,1.813
36.700,8.751,1.826
36.800,8.808,1.814
36.900,8.889,1.777
37.000,8.990,1.718
37.100,9.106,1.639
37.200,9.230,1.545
37.300,9.356,1.438
37.400,9.478,1.322
37.500,9.589,1.202
37.600,9.684,1.081
37.700,9.759,0.962
37.800,9.809,0.848
37.900,9.834,0.742
38.000,9.832,0.644
38.100,9.804,0.556
38.200,9.752,0.478
38.300,9.679,0.410
38.400,9.589,0.351
38.500,9.488,0.300
38.600,9.379,0.257
38.700,9.268,0.220
38.800,9.161,0.189
38.900,9.060,0.163
39.000,8.971,0.142
39.100,8.894,0.125
39.200,8.832,0.115
39.300,8.785,0.111
39.400,8.752,0.114
39.500,8.733,0.126
39.600,8.723,0.147
39.700,8.722,0.178
39.800,8.725,0.221
39.900,8.730,0.274
40.000,8.733,0.337
40.100,8.732,0.410
40.200,8.725,0.491
40.300,8.712,0.578
40.400,8.690,0.667
40.500,8.661,0.757
40.600,8.625,0.843
40.700,8.584,0.923
40.800,8.540,0.993
40.900,8.495,1.051
41.000,8.451,1.093
41.100,8.409,1.118
41.200,8.372,1.124
41.300,8.340,1.111
41.400,8.314,1.078
41.500,8.294,1.026
41.600,8.279,0.957
41.700,8.269,0.872
41.800,8.262,0.773
41.900,8.256,0.663
42.000,8.249,0.544
42.100,8.240,0.418
42.200,8.228,0.289
42.300,8.212,0.158
42.400,8.192,0.026
42.500,8.168,-0.104
42.600,8.140,-0.232
42.700,8.112,-0.357
42.800,8.084,-0.479
42.900,8.059,-0.597
43.000,8.040,-0.712
43.100,8.030,-0.823
43.200,8.030,-0.930
43.300,8.044,-1.034
43.400,8.071,-1.134
43.500,8.115,-1.229
43.600,8.174,-1.320
43.700,8.247,-1.405
43.800,8.334,-1.484
43.900,8.432,-1.557
44.000,8.539,-1.622
44.100,8.650,-1.679
44.200,8.764,-1.728
44.300,8.876,-1.768
44.400,8.982,-1.800
44.500,9.081,-1.825
44.600,9.168,-1.842
44.700,9.242,-1.853
44.800,9.301,-1.857
44.900,9.344,-1.857
45.000,9.371,-1.852
45.100,9.383,-1.842
45.200,9.380,-1.829
45.300,9.363,-1.810
45.400,9.336,-1.787
45.500,9.299,-1.756
45.600,9.256,-1.718
45.700,9.208,-1.669
45.800,9.158,-1.609
45.900,9.108,-1.533
46.000,9.060,-1.442
46.100,9.015,-1.332
46.200,8.975,-1.202
46.300,8.941,-1.052
46.400,8.913,-0.882
46.500,8.892,-0.691
46.600,8.877,-0.482
46.700,8.867,-0.258
46.800,8.863,-0.021
46.900,8.861,0.225
47.000,8.862,0.473
47.100,8.863,0.721
47.200,8.863,0.961
47.300,8.859,1.190
47.400,8.851,1.401
47.500,8.837,1.592
47.600,8.815,1.757
47.700,8.786,1.895
47.800,8.747,2.003
47.900,8.701,2.081
48.000,8.646,2.130
48.100,8.585,2.150
48.200,8.520,2.145
48.300,8.452,2.118
48.400,8.384,2.072
48.500,8.318,2.012
48.600,8.259,1.942
48.700,8.207,1.866
48.800,8.166,1.788
48.900,8.138,1.712
49.000,8.123,1.640
49.100,8.121,1.575
49.200,8.133,1.517
49.300,8.158,1.466
49.400,8.192,1.423
49.500,8.235,1.387
49.600,8.282,1.355
49.700,8.330,1.325
49.800,8.377,1.296
49.900,8.417,1.265
50.000,8.449,1.230
50.100,8.471,1.189
50.200,8.481,1.141
50.300,8.478,1.084
50.400,8.462,1.018
50.500,8.436,0.943
50.600,8.402,0.859
50.700,8.361,0.767
50.800,8.318,0.669
50.900,8.275,0.565
51.000,8.236,0.456
51.100,8.205,0.345
51.200,8.183,0.232
51.300,8.172,0.118
51.400,8.172,0.004
51.500,8.184,-0.111
51.600,8.205,-0.225
51.700,8.234,-0.340
51.800,8.268,-0.455
51.900,8.303,-0.573
52.000,8.335,-0.692
52.100,8.361,-0.815
52.200,8.379,-0.940
52.300,8.384,-1.069
52.400,8.376,-1.201
52.500,8.353,-1.334
52.600,8.316,-1.468
52.700,8.267,-1.601
52.800,8.207,-1.731
52.900,8.139,-1.855
53.000,8.067,-1.969
53.100,7.995,-2.072
53.200,7.926,-2.160
53.300,7.864,-2.231
53.400,7.812,-2.282
53.500,7.772,-2.312
53.600,7.746,-2.318
53.700,7.734,-2.300
53.800,7.736,-2.259
53.900,7.752,-2.195
54.000,7.779,-2.108
54.100,7.816,-2.001
54.200,7.861,-1.876
54.300,7.910,-1.735
54.400,7.962,-1.582
54.500,8.016,-1.418
54.600,8.070,-1.247
54.700,8.123,-1.071
54.800,8.176,-0.892
54.900,8.228,-0.712
55.000,8.280,-0.534
55.100,8.334,-0.357
55.200,8.388,-0.183
55.300,8.445,-0.013
55.400,8.505,0.153
55.500,8.566,0.314
55.600,8.630,0.471
55.700,8.693,0.621
55.800,8.756,0.766
55.900,8.816,0.903
56.000,8.871,1.033
56.100,8.919,1.152
56.200,8.960,1.261
56.300,8.991,1.357
56.400,9.013,1.439
56.500,9.026,1.506
56.600,9.031,1.555
56.700,9.031,1.587
56.800,9.028,1.600
56.900,9.025,1.596
57.000,9.026,1.573
57.100,9.035,1.534
57.200,9.053,1.479
57.300,9.084,1.412
57.400,9.130,1.335
57.500,9.189,1.250
57.600,9.263,1.161
57.700,9.348,1.071
57.800,9.442,0.982
57.900,9.541,0.898
58.000,9.640,0.820
58.100,9.733,0.751
58.200,9.818,0.691
58.300,9.888,0.642
58.400,9.941,0.603
58.500,9.974,0.573
58.600,9.987,0.552
58.700,9.979,0.538
58.800,9.953,0.529
58.900,9.913,0.524
59.000,9.863,0.520
59.100,9.808,0.515
59.200,9.755,0.509
59.300,9.708,0.499
59.400,9.673,0.484
59.500,9.655,0.463
59.600,9.656,0.437
59.700,9.678,0.404
59.800,9.721,0.366
59.900,9.782,0.323
60.000,9.860,0.275
60.100,9.948,0.223
60.200,10.041,0.168
60.300,10.134,0.110
60.400,10.219,0.052
60.500,10.292,-0.008
60.600,10.346,-0.068
60.700,10.380,-0.128
60.800,10.389,-0.189
60.900,10.373,-0.250
61.000,10.334,-0.311
61.100,10.273,-0.374
